Company Name,Address,Phone,Website
Patrizia Property Investment Managers Limited Liability Partnership,166 Sloane Street    London  SW1X 9QF UNITED KINGDOM , 44 02077613361 ,-
Partners Investment Company LLP,17 Albemarle Street    London  W1S 4HP UNITED KINGDOM , 44 2033265080 ,www.partnersinvestmentcompany.com
Wellian Investment Solutions Limited,77 Mount Ephraim    Tunbridge Wells Kent TN4 8BS UNITED KINGDOM , 44 1892550600 ,www.wellian-is.com
Legg Mason Investment Funds Limited,201 Bishopsgate    London  EC2M 3AB UNITED KINGDOM , 44 02073921929 ,www.leggmason.co.uk
Orbis Investment Advisory Ltd,28 Dorset Square    London  NW1 6QG UNITED KINGDOM , +44 02070422000 ,-
DAVIDE LEONE AND PARTNERS INVESTMENT COMPANY LTD,9-10 Savile Row    London  W1S 3PF UNITED KINGDOM , 44 2070966900 ,www.dlpartners.com
Prytania Investment Advisors LLP,107 Cheapside    London  EC2V 6DN UNITED KINGDOM , 44 02079671743 ,www.prytania.com
Henry Spain Investment Services Limited,49a High Street    Market Harborough Leicestershire LE16 7AF UNITED KINGDOM , 44 1858898023 ,
Z Investment Management Limited,37-38 Margaret Street   London  W1G 0JF UNITED KINGDOM , 44 2074438959 ,www.zim.london
Macquarie Investment Management Europe Limited,Ropemaker Place 28 Ropemaker Street   London  EC2Y 9HD UNITED KINGDOM , 44 2030372000 ,
Brunswick Investment Management Limited,"Brunswick Investment Management Ltd Suite 7, Wensum Mount Business Centre Low Road Hellesdon Norwich Norfolk NR6 5AQ UNITED KINGDOM ", 44 1603895360 ,brunswickim.com
Promeritum Investment Management LLP,Queensberry House 3 Old Burlington Street   London  W1S 3AE UNITED KINGDOM , 44 2070466993 ,www.promeritumgroup.com
LJ Athene Investment Advisors Limited,1st Floor 10 Old Burlington Street   London  W1S 3AG UNITED KINGDOM , 44 02071951400 ,https://ljpartnership.com
Union Investment Management Limited,21 Arlington Street    London  SW1A 1RN UNITED KINGDOM , 44 2070160000 ,www.uim.co.uk
Richmond House Investment Management Limited,Premier House Argyle Way   Stevenage Hertfordshire SG1 2AD UNITED KINGDOM , 44 3332413350 ,www.richmondhouseim.co.uk
Soloda Investment Advisors LLP,Strand Bridge House 138-142 Strand   London  WC2R 1HH UNITED KINGDOM , 44 7951334622 ,
Christchurch Investment Management Limited,2 White Lion Court Cornhill   London  EC3V 3NP UNITED KINGDOM , 44 02078264350 ,www.cim.london
Orbit Investment Securities Services Plc,"5th Floor, Congress House 14 Lyon Road   Harrow Middx HA1 2EN UNITED KINGDOM ", 44 02084242062 ,www.orbitinvestment.com
Apollo Investment Management Europe LLP,25 St. George Street    London  W1S 1FS UNITED KINGDOM , 44 2070165000 ,https://www.apollo.com/site-services/european-overview
Marlborough Investment Management Limited,"Croxall Hall Croxall Road, Croxall   Nr Alrewas Staffordshire WS13 8RA UNITED KINGDOM ", 44 01283791600 ,
Glenrose Investment Ltd,The Mill Lodge Lane   Derby Derbyshire DE1 3HB UNITED KINGDOM , 44 1332297500 ,www.glenroseifa.co.uk
Hottinger Investment Management Limited,4th Floor 27 Queen Anne's Gate   London  SW1H 9BU UNITED KINGDOM , 44 02072273400 ,www.hottinger.co.uk
Curtis Banks Investment Management Ltd,3 Temple Back East    Bristol Avon BS1 6DZ UNITED KINGDOM , 44 1179107910 ,www.cb-im.co.uk
London Investment Consultants LLP,40 Duke Place    London  EC3A 7NH UNITED KINGDOM , 44 02072047850 ,-
R C Brown Investment Management Plc,1 The Square Temple Quay   Bristol Avon BS1 6DG UNITED KINGDOM , 44 01179256073 ,www.rcbim.co.uk
Consortium Investment Management LLP,81 Wimpole Street    London  W1G 9RE UNITED KINGDOM , 44 02074370200 ,
W1 Investment Group UK Ltd,48 Warwick Street    London  W1B 5AW UNITED KINGDOM , 44 2078594003 ,www.w1investmentgroup.co.uk
Blue Ocean Investment Company Limited,9 Cherry Trees Hartley   Longfield Kent DA3 8DS UNITED KINGDOM , 44 01474709605 ,
Molineaux Investment Services LLP,4 Upper Grange Road    Beccles Suffolk NR34 9NU UNITED KINGDOM , +44 01502717221 ,
Medical Investment & Financial Management Limited,4 Armstrong Close Beaumont Park   Hexham Northumberland NE46 2JB UNITED KINGDOM , 44 01434608347 ,
Countrywide Investment Promotions Limited,Abbotsfield House 43 High Street   Kenilworth Warwickshire CV8 1RU UNITED KINGDOM , 44 01926514393 ,
Bronte Investment Solutions Limited,1-3 Kipping Lane Thornton   Bradford West Yorkshire BD13 3EL UNITED KINGDOM , 44 1274839200 ,
Asset Investment Management Ltd,11 Hazel Close Taverham   Norwich Norfolk NR8 6YE UNITED KINGDOM , 44 01603869988 ,www.asset-im.co.uk
Business & Personal Investment Limited,"BPI House Bourne End Business Park, Cores End Road   Bourne End Buckinghamshire SL8 5AS UNITED KINGDOM ", 44 1494442700 ,www.bpinvestment.com
Low Carbon Investment Management Limited,13 Berkeley Street    London  W1J 8DU UNITED KINGDOM , 44 2074090700 ,www.lowcarbon.com
Witan Investment Services Limited,14 Queen Anne's Gate    London  SW1H 9AA UNITED KINGDOM , 44 02072279770 ,
jch investment management limited,1 Henley Way Doddington Road   Lincoln Lincolnshire LN6 3QR UNITED KINGDOM , 44 01522697310 ,www.jchim.co.uk
Personal Investment Partnership Ltd,Kent Enterprise House 1 The Links   Herne Bay  CT6 7GQ UNITED KINGDOM , 44 01233888363 ,www.pipltd.co.uk
RBS Investment Executive Limited,5th floor 280 Bishopsgate   London  EC2M 4RB UNITED KINGDOM , 44 02076724866 ,-
Investment Discounts On Line Limited,The Edge  Eden Business Park  Penrith Cumbria CA11 9FB UNITED KINGDOM , 44 8009157885 ,
Crown Agents Investment Management Limited,Quadrant House The Quadrant   Sutton Surrey SM2 5AS UNITED KINGDOM , 44 02039032500 ,www.caiml.com
Arena Investment Management Ltd,71 Liverpool Old Road Walmer Bridge   Preston Lancashire PR4 5QE UNITED KINGDOM , 44 01772610930 ,www.ainv.co.uk
Hillcrest Insurance & Investment Services,2 High Market Place Kirkbymoorside   York North Yorkshire YO62 6AX UNITED KINGDOM , 44 01751432768 ,
Silver Planet Life Investment Taxation Solutions Ltd,Cranfield School Lane St. Johns  Crowborough East Sussex TN6 1SB UNITED KINGDOM , 44 2076481040 ,
Investment Fund Services Ltd,Marlborough House 59 Chorley New Road   Bolton Greater Manchester BL1 4QP UNITED KINGDOM , 44 1204380060 ,
Hedge Funds Investment Management Ltd,30 Crown Place    London  EC2A 4EB UNITED KINGDOM , 44 2079654718 ,www.hfim.com
Regency Investment Services Limited,189 High Street    Egham Surrey TW20 9ED UNITED KINGDOM , 44 01784437611 ,www.regencyinvestment.com
MCM Bespoke Investment Services Limited,8 Thorpe Road     Norwich NR1 1RY UNITED KINGDOM , 44 1603440424 ,http://www.mcm-bespoke.com
Enterprise Investment Partners LLP,East Side Kings Cross Station Kings Cross  London  N1C 4AX UNITED KINGDOM , 44 2078430470 ,https://www.enterprise-ip.com/
Ashmore Investment Advisors Limited,61 Aldwych    London  WC2B 4AE UNITED KINGDOM , 44 02030776000 ,www.ashmoregroup.com
Marwyn Investment Management LLP,11 Buckingham Street    London London WC2N 6DF UNITED KINGDOM , 44 02072480802 ,www.marwyn.com
Knight Frank Investment Management LLP,Seventh Floor Saddlers House 44 Gutter Lane  London  EC2V 6BR UNITED KINGDOM , 44 02038705860 ,www.knightfrankinvestors.com
BBC Pension Investment Limited,Broadcasting House Portland Place   London  W1A 1AA UNITED KINGDOM , 44 2036142262 ,
Coal Pension Trustees Investment Ltd,2nd Floor 41 Moorgate   London  EC2R 6PP UNITED KINGDOM , 44 02078478338 ,-
Independent Investment Associates Limited,Cragdale House Kents Bank Road   Grange-over-Sands Cumbria LA11 7EY UNITED KINGDOM , 44 01539536964 ,www.iialtd.co.uk
KFP Investment Solutions Limited,23 Gretton Close    Peterborough Cambridgeshire PE2 7WD UNITED KINGDOM , 44 1733230867 ,www.kfponline.co.uk
DTZ Investment Management Limited,Capital House 85 King William Street   London  EC4N 7BL UNITED KINGDOM , 44 02033490349 ,www.dtzinvestors.com
GIB (UK) Alternative Investment Management Limited,1 Knightsbridge    London  SW1X 7XS UNITED KINGDOM , +44 2072593111 ,
Financial Investment Centre Limited,11 Colquhoun Street    Helensburgh Dunbartonshire G84 8AN UNITED KINGDOM , 44 01436673372 ,
JAN Investment Marketing,105 Victoria Road    Swindon Wiltshire SN1 3BD UNITED KINGDOM , 44 01793611126 ,www.jan-cash.co.uk
Clarion Investment Management Limited,Overbank 52 London Road   Alderley Edge Cheshire SK9 7DZ UNITED KINGDOM , 44 01625466360 ,
Acorn Bowman Finance & Investment Management Ltd,The Chapel 51 High Street   Minster Kent CT12 4BT UNITED KINGDOM , 44 01843269000 ,
Guggenheim Investment Advisors (Europe) Limited,"5th Floor, The Peak 5 Wilton Road   London  SW1V 1AN UNITED KINGDOM ", 44 203059667 ,-
West Park Investment Partnership Limited,West Park Investment Partnership Ltd Unit 3 Clayton Wood Court West Park Leeds West Yorkshire LS16 6QW UNITED KINGDOM , 44 1133885410 ,
Nedgroup Investment Advisors (UK) Limited,Millennium Bridge House Lambeth Hill   London  EC4V 4GG UNITED KINGDOM , +44 2070023490 ,www.nedgroupinvestments.com
Seedcamp Investment Management LLP,4-5 Bonhill Street    London  EC2A 4XB UNITED KINGDOM , 44 2039362828 ,
Knox D'Arcy Investment Management Limited,11 St. James's Place    London  SW1A 1NP UNITED KINGDOM , 44 02074952202 ,
Ediston Investment Services Limited,1 St. Andrew Square    Edinburgh Midlothian EH2 2BD UNITED KINGDOM , 44 1312255599 ,www.ediston.com
Matterhorn Investment Management LLP,6th Floor 20 Victoria Street   London  SW1H 0NF UNITED KINGDOM , 44 02073402800 ,www.matterhorninvestment.com
City of London Investment Management Company Limited,77 Gracechurch Street    London  EC3V 0AS UNITED KINGDOM , 44 02077111568 ,www.citlon.com
Seneca Investment Managers Limited,Tenth Floor Horton House Exchange Flags  Liverpool Merseyside L2 3YL UNITED KINGDOM , 44 01519062450 ,www.senecaim.com
BNP Paribas Real Estate Investment Management (UK) Limited,5 Aldermanbury Square    London  EC2V 7BP UNITED KINGDOM , 44 02073896058 ,
MoneyScience Investment Consultancy,Highfield House 223 Liverpool Road Near Neston  South Wirral Cheshire CH64 7TW UNITED KINGDOM , 44 01513368282 ,
Cromwell Investment Services Limited,7 Seymour Street    London  W1H 7JW UNITED KINGDOM , 44 02076596708 ,https://www.cromwellpropertygroup.co.uk
Helios Investment Partners LLP,2nd Floor 12 Charles II Street   London  SW1Y 4QU UNITED KINGDOM , 44 02074847700 ,www.heliosllp.com
Blyth-Richmond Investment Managers,190 Station Road Cropston   Leicester Leicestershire LE7 7HF UNITED KINGDOM , 44 01162303663 ,
Kelsall Steele Investment Services Limited,Woodlands Court Truro Business Park   Truro Cornwall TR4 9NH UNITED KINGDOM , 44 01872271655 ,www.ksisltd.co.uk
STANDARD & POOR&#8217;S INVESTMENT ADVISORY SERVICES UK LIMITED,20 Canada Square    London  E14 5LH UNITED KINGDOM , 44 2071766762 ,www.spglobal.com
Prusik Investment Management LLP,6th Floor Moss House 15-16 Brook's Mews  London  W1K 4DS UNITED KINGDOM , 44 02074931331 ,
London Investment Management Limited,199 Battersea Bridge Road    London  SW11 3AR UNITED KINGDOM , 44 7764616169 ,
American Century Investment Management (UK) Limited,12 Henrietta Street 4th Floor   London  WC2E 8LH UNITED KINGDOM , 44 02070247080 ,
Washington Square Investment Management Limited,Suite 542 Linen Hall 162 - 168 Regent Street   London  W1B 5TF UNITED KINGDOM , 44 02070383910 ,
Seilern Investment Management Ltd,43 Portland Place    London  W1B 1QH UNITED KINGDOM , +44 02074941996 ,www.seilerninvest.com
GO Investment Partners LLP,The Broadgate Tower 20 Primrose Street   London  EC2A 2EW UNITED KINGDOM , 44 02075962900 ,
Crossing Point Investment Management Ltd,Crossing Point Investment Ltd Tara House Uplands Crescent  Swansea West Glamorgan SA2 0PA UNITED KINGDOM , 44 1792278115 ,www.crossingpoint.co.uk
The Financial Investment Consultancy,Brockfields Charity Lane Westhead  Ormskirk Lancashire L40 6LG UNITED KINGDOM , 44 01695579334 ,www.ficbrookfields.co.uk
ICM Investment Management Limited,Ridge Court The Ridge Epsom Surrey   KT19 7EP UNITED KINGDOM , +44 1372271486 ,
Retirement & Investment Solutions Limited,Retirement & Investment Solutions Ltd Lomond Court Castle Business Park  Stirling  FK9 4TU UNITED KINGDOM , 44 01786431703 ,
Venrex Investment Management LLP,2 Kensington Square    London London W8 5EP UNITED KINGDOM , 44 02089126127 ,-
AK Jensen Investment Management Limited,1 Cornhill    London  EC3V 3ND UNITED KINGDOM , +44 2031782837 ,www.akj.com
Vincent Colley Investment Advisors Limited,91 Stockport Road  Marple  Stockport Cheshire SK6 6AA UNITED KINGDOM , 44 01614499166 ,-
Investment & Financial Solutions Partnership LLP,6 Bennetts Hill    Sidmouth Devon EX10 9XH UNITED KINGDOM , 44 01395512166 ,www.ifsp-llp.co.uk
Arion Investment Management Limited,18 Shepherd Market Mayfair   London  W1J 7QH UNITED KINGDOM , 44 02038879818 ,
Invista Real Estate Investment Management Ltd,1 Bruton St    London  W1J 6TL UNITED KINGDOM , 44 02074095500 ,www.palmercapital.co.uk
Dragon Investment Managers Ltd,92 Bowen Court    St Asaph Denbighshire LL17 0JE UNITED KINGDOM , 44 01745530202 ,
Dunham Investment Management Ltd,20 Market Street    Altrincham Cheshire WA14 1PF UNITED KINGDOM , 44 01619273160 ,
Pension Savings Investment Annuity Mortgage LLP,2 Hall Gardens Bramcote   Nottingham  NG9 3LR UNITED KINGDOM , 44 07771504076 ,psiam.tppowered.com
HPS Investment Partners CLO (UK) LLP,"Devonshire House, 4th Floor 1 Mayfair Place   London  W1J 8AJ UNITED KINGDOM ", 44 2035786111 ,
Grosvenor Investment Management Ltd,70 Grosvenor St    London  W1K 3JP UNITED KINGDOM , 44 02074080988 ,www.grosvenor.com
Colyzeo Investment Management Ltd,Pegasus House 37-43 Sackville Street   London  W1S 3EH UNITED KINGDOM , 44 02074400500 ,
Green Investment Group Management Limited,Ropemaker Place 28 Ropemaker Street   London  EC2Y 9HD UNITED KINGDOM , 44 02030372000 ,www.greeninvestmentgroup.com
A Allen Investment Services Limited,Timperley Lodge Claremont Avenue West Timperley  Altrincham Cheshire WA14 5NF UNITED KINGDOM , 44 01619761111 ,
Galilei Investment Office LLP,Fourth Floor 10-12 Blandford Street   London  W1U 4AZ UNITED KINGDOM , 44 02038485800 ,
Rossie House Investment Management LLP,Forgandenny    Perth Perthshire PH2 9EH UNITED KINGDOM , 44 1738813223 ,www.rossiehouse.com
Octave Investment Management LLP,1 Fore Street Avenue    London  EC2Y 9DT UNITED KINGDOM , 44 02031428370 ,www.octave-im.com
Hengistbury Investment Partners LLP,34 Brook St    London  W1K 5DN UNITED KINGDOM , 44 2075294620 ,-
Investment & Mortgage Options Scotland Ltd,Barncluith Business Centre Townhead Street   Hamilton Lanarkshire ML3 7DP UNITED KINGDOM , 44 1698282001 ,
AM&A Investment & Pension Planning Ltd,Kinnetic Business Centre Theobald Street   Borehamwood Hertfordshire WD6 4PJ UNITED KINGDOM , 44 02083871231 ,
Antonine Investment Managers Limited,The Hub Beancross Road   Grangemouth Stirlingshire FK3 8WH UNITED KINGDOM , 44 01324478248 ,
The Ethical Investment Co-operative Limited,4 The Riding School Aske   Richmond North Yorkshire DL10 5HQ UNITED KINGDOM , 44 1748889440 ,www.ethicalmoney.org
Cove Investment Partners LLP,Unit 11.3 2-4 Exmoor Street   London  W10 6BD UNITED KINGDOM , 44 2034681292 ,www.coveinvest.com
CIM Investment Management Ltd,Empire House 175 Piccadilly   London  W1J 9EN UNITED KINGDOM , 44 2074687650 ,www.ciminvest.com
Charles Taylor Investment Management Company Limited,The Minster Building 21 Mincing Lane   London  EC3R 7AG UNITED KINGDOM , 44 2033208888 ,www.ctplc.com
Boussard & Gavaudan Investment Management LLP,4th Floor 1 Vine Street   London  W1J 0AH UNITED KINGDOM , +44 2037515400 ,
Alpha Real Property Investment Advisers LLP,338 Euston Road    London  NW1 3BG UNITED KINGDOM , 44 02077583104 ,www.time-investments.com
Baobab Investment Managers Ltd,1 Byeways Highclere   Newbury Hampshire RG20 9PA UNITED KINGDOM , 44 02079932328 ,-
Vendian Investment Management LLP,100 Gloucester Place    London  W1U 6HT UNITED KINGDOM , 44 2071003597 ,
Keys Investment Management Plc,Jubilee House 197-213 Oxford Street   London  W1D 2LF UNITED KINGDOM , +44 2038084009 ,www.keys-am.com
Broad Reach Investment Management LLP,8 Hanover Street    London  W1S 1YQ UNITED KINGDOM , 44 02075312460 ,
Retirement and Investment Options Limited,Tring House 77-81 High Street   Tring Hertfordshire HP23 4AB UNITED KINGDOM , 44 01442767150 ,
Veritas Investment Management LLP,1st Floor 90 Long Acre   London  WC2E 9RA UNITED KINGDOM , 44 2037408350 ,veritasinvestment.co.uk
Pension & Investment Management Services,200 Bath Street    Glasgow Lanarkshire G2 4HG UNITED KINGDOM , 44 01413328066 ,
Grovepoint Investment Management LLP,8-12 York Gate    London  NW1 4QG UNITED KINGDOM , 44 2074865954 ,www.grovepoint.co.uk
Heronbridge Investment Management LLP,24 Gay St    Bath  BA1 2PD UNITED KINGDOM , 44 01225328300 ,www.heronbridge.com
Richard Field Investment Limited,Second Floor 8 Ely Place   London  EC1N 6SD UNITED KINGDOM , 44 02074300800 ,
Thomas Miller Investment Ltd,90 Fenchurch Street    London  EC3M 4ST UNITED KINGDOM , +44 02072042747 ,tminvestment.com
Apollo Pension & Investment Advisers,Christchurch House Beaufort Court Sir Thomas Longley Road Medway City Estate Rochester Kent ME2 4FX UNITED KINGDOM , 44 01634327300 ,www.apolloifa.co.uk
Hayrish Investment Management Limited,52 Brook Street    London  W1K 5DS UNITED KINGDOM , 44 2077244552 ,www.hayrish.com
Hyde Park Investment Ltd,8 Headfort Place    London  SW1X 7DH UNITED KINGDOM , +44 02070163140 ,www.hydeparkinvestment.com
Manek Investment Management Limited,135 Greenford Road    Harrow Middlesex HA1 3QN UNITED KINGDOM , 44 02084237150 ,www.manek.co.uk
"Stone Harbor Investment Partners (UK), LLP",48 Dover St    London  W1S 4FF UNITED KINGDOM , 44 02032054100 ,-
"Anthony, Bryant and Company Investment Consultants Limited",28 Eccleston Square    London  SW1V 1NZ UNITED KINGDOM , 44 02076309696 ,-
Active Investment Managers Limited,Assurance House 174 Kingston Road Willerby  Hull North Humberside HU10 6LX UNITED KINGDOM , 44 01482659364 ,www.morgan-williams.co.uk
Rockwells Investment Advisers Limited,3 Monson Road    Tunbridge Wells Kent TN1 1LH UNITED KINGDOM , 44 01892545424 ,-
Sterling Investment Services (UK) Limited,338A Woodchurch Road Prenton   Wirral  CH42 8PQ UNITED KINGDOM , 44 01516084409 ,-
Investment Risk Management Ltd,Ducie Street    Manchester  M1 2HY UNITED KINGDOM , +44 01612384941 ,
The Investment Coach Limited,Manor Farm Podington   Wellingborough Northamptonshire NN29 7HP UNITED KINGDOM , 44 01933315698 ,www.theinvestmentcoach.co.uk
Weybourne Investment Services Limited,Tetbury Hill    Malmesbury Wiltshire SN16 0RP UNITED KINGDOM , +44 1666836090 ,
Evenlode Investment Management Limited,The Long Barn Chalford Park Barns Oxford Road  Chipping Norton Oxfordshire OX7 5QR UNITED KINGDOM , 44 1608695200 ,http://www.evenlodeinvestment.com/
NEO Investment Partners LLP,36 - 38 Wigmore Street    London  W1U 2LJ UNITED KINGDOM , 44 02072589800 ,
Aviva Investment Solutions UK Limited,Pixham End    Dorking Surrey RH4 1QA UNITED KINGDOM , 44 01179899000 ,www.aviva.com
D C Pensions & Investment Limited,7 Roebuck Business Park Ashford Road   Harrietsham Kent ME17 1AH UNITED KINGDOM , 44 01622850777 ,www.dcpi.co.uk
Resonance Impact Investment Limited,The Great Barn 5 Scarne Court Hurdon Road  Launceston Cornwall PL15 9LR UNITED KINGDOM , 44 08450043432 ,
Agilis Investment Management LLP,20 Eastbourne  Terrace    London  W2 6LG UNITED KINGDOM , 44 02038712633 ,http://www.agilisim.com
Asper Investment Management Limited,24 / 25 The Shard 32 London Bridge Street    London SE1 9SG UNITED KINGDOM , 44 2081237907 ,www.asper-im.com
Lincoln Private Investment Office LLP,32 Grosvenor Gardens    London  SW1W 0DH UNITED KINGDOM , 44 02039097500 ,www.lpio.co.uk
Family Investment Management Limited,16 West Street    Brighton East Sussex BN1 2RL UNITED KINGDOM , 44 1273725272 ,www.onefamily.com
Meteor Investment Management Ltd,55 King William Street    London  EC4R 9AD UNITED KINGDOM , - 02079041010 ,www.meteoram.com
Hawksmoor Investment Management Ltd,Sterling Court 17 Dix's Field   Exeter Devon EX1 1QA UNITED KINGDOM , 44 01392410180 ,www.hawksmoorim.co.uk
Investment Services UK Limited,Wellbeck House 66-67 Wells Street   London  W1T 3PY UNITED KINGDOM , 44 02074368070 ,
Investment Technology Limited,1 Carey Lane    London  EC2V 8AE UNITED KINGDOM , 44 02071188100 ,www.canonburymanagement.co.uk
Focus Investment Planning Limited,Focus House Little Trees Copthorne Road  Crawley West Sussex RH10 3PD UNITED KINGDOM , 44 01293401663 ,
Andrew Hope Investment Limited,34 Springfield Lane    Wolverhampton West Midlands WV10 6PX UNITED KINGDOM , 44 07884378893 ,www.andrewhopeinvestment.co.uk
LGT Impact Investment Advisors UK LLP,1 St. James's Market    London  SW1Y 4AH UNITED KINGDOM , 44 2074842500 ,www.lgtimpact.com
GVQ Investment Management Limited,16 Berkeley Street    London  W1J 8DZ UNITED KINGDOM , 44 2039074190 ,www.gvqim.com
Ironbright Investment Management Limited,Vertigo Cheese Lane   Bristol Avon BS2 0JJ UNITED KINGDOM , 44 1172140870 ,
Syncona Investment Management Limited,8 Bloomsbury Street    London  WC1B 3SR UNITED KINGDOM , +44 20339817909 ,http://www.synconaltd.com
Affirmative Investment Management Partners Limited,7 Birchin  Lane    London  EC3V 9BW UNITED KINGDOM , 44 02039496900 ,www.affirmativeim.com
E J Glanville & Co (Investment Brokers) Limited,Neville House 66 High Street Henley In Arden  Solihull West Midlands B95 5BX UNITED KINGDOM , 44 01564793781 ,
Cornwall Finance & Investment Services Ltd,Harlyn House Bonython Road   Newquay Cornwall TR7 3AW UNITED KINGDOM , 44 01637839098 ,
Fletcher Investment Consultants Limited,73 High Street Stokesley   Middlesborough Cleveland TS9 5BQ UNITED KINGDOM , 44 01642711451 ,www.fletcherinvestments.org.uk
Osmosis Investment Management UK Limited,4th Floor 36-38 Botolph Lane   London  EC3R 8DE UNITED KINGDOM , +44 07887532010 ,
Chilton Investment Co Ltd,33 Sackville Street    London  W1S 3EB UNITED KINGDOM , 44 02070876000 ,
JK Investment Management LLP,Bury House 3 Bury House   Guildford Surrey GU2 4AW UNITED KINGDOM , 44 7793755051 ,
Hazlewood Investment Services Ltd,Moulton Park Business Centre Redhouse Road Moulton Park Industrial Estate  Northampton Northamptonshire NN3 6AQ UNITED KINGDOM , 44 01604497740 ,www.hisifa.co.uk
Lancaster Investment Management LLP,60 Charlotte Street    London  W1T 2NU UNITED KINGDOM , 44 2078421030 ,
HPC Investment Partners Ltd,50 Cannon Street    London  EC4N 6JJ UNITED KINGDOM , 44 2079590338 ,
EOS Investment Management Limited,67 Grosvenor Street    London  W1K 3JN UNITED KINGDOM , 44 2037097761 ,www.eosinvestment.co.uk
Sequoia Investment Management Company Limited,,,
Mainstay Investment Ltd,5 Hulton Close    Leatherhead  KT22 8PJ UNITED KINGDOM , 44 1932590327 ,www.mainstayinvestments.co.uk
Redevco Value Add Investment Manager Limited,1 James Street    London  W1U 1DR UNITED KINGDOM , +44 2074099777 ,www.redevco.com
Investment Technique Ltd,The Deep Business Centre Tower Street   Hull North Humberside HU1 4BG UNITED KINGDOM , 44 01482320136 ,
Sephira Investment Advisors (UK) Limited,The Grove 4th Floor 248A Marylebone Road  London  NW1 6JZ UNITED KINGDOM , 44 2035985419 ,www.sephira-em.com
ClucasGray Investment Management UK Limited,Studio 5 South Park Studios 88 Peterborough Road  London  SW6 3HH UNITED KINGDOM , +44 2077364936 ,ClucasGray.co.uk
First Eagle Investment Management Ltd,125 Old Broad Street    London  EC2N 1AR UNITED KINGDOM , 44 2036088198 ,www.feim.com
Allan Investment Management Ltd,18 Castilian Street    Northampton Northamptonshire NN1 1JX UNITED KINGDOM , 44 01604623773 ,
Oxford Investment Opportunity Network Limited,Oxford Investment Opportunity Network Limited Oxford Centre for Innovation New Road  Oxford Oxfordshire OX1 1BY UNITED KINGDOM , 44 01865261490 ,www.oxin.co.uk
Nordic Capital Investment Advisory LLP,Third Floor 105 Piccadilly   London  W1J 7NJ UNITED KINGDOM , 44 2073555700 ,www.nordiccapital.com
PORTIA INVESTMENT ADVISORS LTD,3-8 Bolsover Street    London  W1W 6AB UNITED KINGDOM , 44 2073393128 ,-
Just Investment Strategies Ltd,6a Castle Street    RUTHIN Denbighshire LL15 1DP UNITED KINGDOM , 44 01824709808 ,www.jis.org.uk
MCM Investment House LLP,17 Queensgate 2nd Floor   Inverness Inverness-Shire IV1 1DF UNITED KINGDOM , 44 01463718111 ,www.mcminvestmenthouse.co.uk
Plurimi Investment Managers LLP,Trafalgar House 11 Waterloo Place   London  SW1Y 4AU UNITED KINGDOM , 44 2074843343 ,
Square Mile Investment Services Limited,15 Old Bailey    London  EC4M 7EF UNITED KINGDOM , 44 2037007391 ,
Accrue Investment Management Ltd,4 Northumberland Buildings Queen Square   Bath  BA1 2JB UNITED KINGDOM , 44 01225303333 ,www.accrueinvest.co.uk
City Investment and Insurance Services Ltd,251 Tulketh Brow Ashton-on-Ribble   Preston Lancashire PR2 2JH UNITED KINGDOM , 44 1772739995 ,www.cityinvest.co.uk
Smart Investment Management Limited,Salisbury House London Wall   London  EC2M 5QQ UNITED KINGDOM , 44 02038735566 ,www.smart-im.co.uk
Oakley Investment Managers LLP,3 Cadogan Gate Chelsea  London   SW1X 0AS UNITED KINGDOM , 44 02077666911 ,
Farm Street Partners Investment Management LLP,43-45 Dorset Street    London  W1U 7NA UNITED KINGDOM , 44 7930109630 ,
Finzel Investment,6 St. Leonards Road    Bexhill-on-Sea East Sussex TN40 1HN UNITED KINGDOM , 44 01424733877 ,
Mayfield Investment Management Limited,Motivo Bluebell Road   Yeovil Somerset BA20 2FG UNITED KINGDOM , 44 1460210014 ,
St. Lawrence Investment & Pension Solutions Ltd,First Floor 27 Watling St   Canterbury Kent CT1 2UD UNITED KINGDOM , 44 01227477949 ,www.slipsonline.co.uk
Hurstway Investment Co. Ltd,Mountview House 151 High Street   London  N14 6EW UNITED KINGDOM , +44 02089205770 ,
Pension & Investment Partners LLP,Suite 3 Realtex House 2 Leeds Road Rawdon Leeds West Yorkshire LS19 6AX UNITED KINGDOM , 44 01132029529 ,
The 140 Investment Managers Ltd,17 Grosvenor Gardens    London  SW1W 0BD UNITED KINGDOM , 44 02078349797 ,-
Tangible Investment Management Limited,8-12 York Gate 100 Marylebone Road   London  NW1 5DX UNITED KINGDOM , 44 2079688368 ,www.tangibleinvest.com
Equitas Investment Services Limited,52 Windsor Road    Gravesend Kent DA12 5BN UNITED KINGDOM , 44 01474363824 ,
Hathaway Investment Management Limited,14 Bennetts Hill    Birmingham West Midlands B2 5RS UNITED KINGDOM , 44 01216323970 ,www.hathawayinvestment.com
Fund Analytics Investment Management LLP,12 WAVEL MEWS      NW6 3AB UNITED KINGDOM , 44 02076244470 ,"www.fundanalytics.com, www.fondsstad.com, www.fondsstad.nl"
Amersham Investment Management Ltd,25 Lexington St     London W1F 9AH UNITED KINGDOM , 44 02077347524 ,www.amershaminvestment.co.uk
Provenance Investment Partners Management LLP,Broughton House Rookery Lane Broughton  Stockbridge Hampshire SO20 8AY UNITED KINGDOM , - 07770613444 ,
