Company Name,Address,Phone,Website
Ekistics Property Advisors LLP,35 Grosvenor Street    London  W1K 4QX UNITED KINGDOM , 44 02070163082 ,
KKR Credit Advisors (EMEA) LLP,100 Pall Mall    London  SW1Y 5NQ UNITED KINGDOM , 44 2078399800 ,
Vincent Colley Investment Advisors Limited,91 Stockport Road  Marple  Stockport Cheshire SK6 6AA UNITED KINGDOM , 44 01614499166 ,-
Optimum Financial Advisors Ltd,72-74 Wharf Road   Chelmsford Essex CM2 6LU UNITED KINGDOM , 44 01245344003 ,www.optimumfinancial.co.uk
Ashmore Investment Advisors Limited,61 Aldwych    London  WC2B 4AE UNITED KINGDOM , 44 02030776000 ,www.ashmoregroup.com
Wetherall Insurance Advisers Limited,31 Whitby Road    Ellesmere Port Cheshire CH65 8AA UNITED KINGDOM , 44 01513554568 ,www.wetherallinsurance.co.uk
LK Advisers Limited,3rd Floor Berkeley Square House Berkeley Square Mayfair  London  W1J 6BY UNITED KINGDOM , 44 02076474700 ,
JMF Advisory Ltd,57a Prospect Road    Bangor County Down BT20 5DF UNITED KINGDOM , 44 2891859630 ,
Wealth Advisory Solutions Ltd,111 Buckingham Palace Road    London  SW1W 0SR UNITED KINGDOM , 44 7780451588 ,http://www.wealthadvisorysolutions.com
Oxford Portfolio Advisers Limited,"Flat 1, 7 Belgrave Gardens    London  NW8 0QY UNITED KINGDOM ", 44 2076240390 ,www.oxfordportfolioadvisers.com
The Medical Insurance Advisory Bureau Limited,9 Walkern Road    Stevenage Hertfordshire SG1 3QD UNITED KINGDOM , 44 1438730210 ,
G D White (INDEPENDENT FINANCIAL ADVISERS) LIMITED,1 Fernwood House 45-47 London Road Cowplain  Waterlooville Hampshire PO8 8DH UNITED KINGDOM , 44 02392241251 ,www.gdw-ifa.co.uk
SPARK Advisory Partners Limited,Smithfield Business Centre 5 St John's Lane   London  EC1M 4BH UNITED KINGDOM , 44 02033683550 ,http://www.sparkadvisorypartners.com
HFL Advisory Services Ltd,HFL House 1 Saxon Way Melbourn  Royston Hertfordshire SG8 6DN UNITED KINGDOM , 44 1763261366 ,www.hflfinancial.com
H S D Independent Financial Advisors Ltd,1st Floor 178 Cranbrook Road   Ilford Essex IG1 4LX UNITED KINGDOM , +44 02085544700 ,
T.I.M.C. Independent Financial Advisers Limited,THE ELWICK CLUB CHURCH ROAD   ASHFORD KENT TN23 1PD UNITED KINGDOM , 44 01797364600 ,
Liberty Independent Financial Advisers Ltd,Lake View House Wilton Drive   Warwick Warwickshire CV34 6RG UNITED KINGDOM , 44 01789264404 ,www.libertychartered.com
Robert Nicholas Financial Advisers Ltd,87 High St    Newport Shropshire tf10 7ay UNITED KINGDOM , 44 01952820155 ,-
Gateway Financial Advisers (UK) Ltd,170 Upper New Walk    Leicester Leicestershire LE1 7QA UNITED KINGDOM , 44 01162253535 ,www.gfa-advisers.co.uk
Brannan Phillips Independent Financial Advisers Limited,Brannan Phillips House Shallowford Court High Street  Henley In Arden Warwickshire B95 5FY UNITED KINGDOM , 44 01564794777 ,www.brannanphillips.co.uk
David Winter Independent Financial Advisers Limited,2 Grove Road    Fareham Hampshire PO16 7TE UNITED KINGDOM , +44 01329280661 ,
BERKSHIRE GLOBAL ADVISORS LTD,11 Haymarket    London  SW1Y 4BP UNITED KINGDOM , 44 2078282828 ,
Eaton Vance Advisers International Ltd,125 Old Broad Street    London  EC2N 1AR UNITED KINGDOM , 44 2032071961 ,www.eatonvance.com
IS Independent Financial Advisers Ltd,1st Floor The Old Mill Old Mill Place Tattenhall  Chester Cheshire CH3 9RJ UNITED KINGDOM , 44 1829770924 ,www.isifa.co.uk
Huw Davies Independent Financial Adviser,19 Gelli Wen    Bridgend Mid Glamorgan CF31 5AL UNITED KINGDOM , 44 01656645117 ,www.huwdavies.co.uk
Fore Advisors LLP,18 Savile Row    London  W1S 3PW UNITED KINGDOM , 44 2074403480 ,www.forepartnership.com
Trusted Financial Advisers Ltd,1st Floor Glenfield 31 New Hey Road   Huddersfield West Yorkshire HD3 4AL UNITED KINGDOM , 44 01484542020 ,-
Master Adviser CFP Limited,22 Chancery Lane    London  WC2A 1LA UNITED KINGDOM , 44 02074406250 ,
MSL Independent Financial Advisers Limited,Kemp House 152-160 City Road   London  EC1V 2NX UNITED KINGDOM , 44 02088154334 ,www.mslifa.com
Nean Wealth Advisors (UK) Limited,No 22 Upper Brook Street London    W1K 7PZ ENGLAND , +44 02037282780 ,www.neanwealthadvisors.com
BNP Paribas Real Estate Advisory & Property Management UK Limited,5 Aldermanbury Square London   London  EC2V 7BP UNITED KINGDOM , 44 02073384200 ,www.realestate.bnpparibas.co.uk
Cologny Advisors LLP,16 Charles II Street    London  SW1Y 4QU UNITED KINGDOM , 44 2036420665 ,
Massey Independent Advisers Ltd,Sarisbury Building Sarisbury Green   Southampton Hampshire SO31 7EH UNITED KINGDOM , 44 01489885588 ,
Nplus1 Singer Advisory LLP,9th Floor One Bartholomew Lane   London  EC2N 2AX UNITED KINGDOM , 44 02074963000 ,www.N1Singer.com
Jones & Co Advisers Limited,27 Glumangate    Chesterfield Derbyshire S40 1TX UNITED KINGDOM , 44 1246550521 ,
Vision Independent Financial Advisors Limited,4 Hawthorne Close Fenay Bridge   Huddersfield West Yorkshire HD8 0BR UNITED KINGDOM , 44 08452243175 ,
Cummins Financial Advisers Ltd,Unit 1d Rossett Business Village Llyndir Lane Rossett Wrexham Clwyd LL12 0AY UNITED KINGDOM , 44 01244571050 ,-
Earlsmere Independent Financial Advisers,50 Keresforth Hall Road    Barnsley South Yorkshire S70 6NE UNITED KINGDOM , 44 01226287147 ,earlsmereifa.com
Rosemount Independent Financial Advisers Limited,9 Hare Hall Lane Gidea Park   Romford Essex RM2 6BD UNITED KINGDOM , 44 01708742777 ,www.rosemount-ifa.co.uk
Alpha Real Property Investment Advisers LLP,338 Euston Road    London  NW1 3BG UNITED KINGDOM , 44 02077583104 ,www.time-investments.com
Eden Independent Financial Advisers Limited,Rayleigh Chambers 102 High Street   Rayleigh Essex SS6 7BY UNITED KINGDOM ,  01268745811 ,
AEW Global Advisors (Europe) Ltd,33 Jermyn Street    London  SW1Y 6DN UNITED KINGDOM , 44 02070164800 ,
Apollo Pension & Investment Advisers,Christchurch House Beaufort Court Sir Thomas Longley Road Medway City Estate Rochester Kent ME2 4FX UNITED KINGDOM , 44 01634327300 ,www.apolloifa.co.uk
Northlander Commodity Advisors LLP,Shearwater House 21 The Green   Richmond  TW9 1PX UNITED KINGDOM , 44 02039042900 ,www.northlander-advisors.com
Alex M Grant & Company Limited,180 Mid Street    Keith Banffshire AB55 5BL UNITED KINGDOM , 44 01542882577 ,
Med-Ex Financial Advisory Services Limited,Top Office The Grist Mill   Uffculme Devon EX15 3EE UNITED KINGDOM , +44 01884841046 ,www.med-ex.co.uk
MWS Financial Advisers Limited,9 Station Road Knowle   Solihull West Midlands B93 0HL UNITED KINGDOM , 44 01564772131 ,
Bourne Independent Financial Advisers Ltd,7 The Windmills St. Marys Close   Alton Hampshire GU34 1EF UNITED KINGDOM , 44 1420590640 ,www.bourneifa.co.uk
Optimum Independent Financial Advisers Limited,8-9 St. Peters Court Middleborough   Colchester Essex CO1 1WD UNITED KINGDOM , 44 1206366700 ,
BFIN Private Advisors LP,85 King William Street    London  EC4N 7BL UNITED KINGDOM , +44 2076593500 ,www.brookfieldfinancial.com
Onyx Capital Advisory Limited,Portland House Bressenden Place   London  SW1E 5RS UNITED KINGDOM , 44 2084336765 ,
Barnes & Sherwood Professional Advisers Limited,1 Cornhill     London EC3V 3ND UNITED KINGDOM , 44 02074743700 ,www.barnsher.co.uk
Headstart Advisers Limited,8th Floor 1 Knightsbridge Green   London  SW1X 7NE UNITED KINGDOM , 44 02073765437 ,-
VCP Advisors Limited,28 Eccleston Square    London  SW1V 1NZ UNITED KINGDOM , 44 02078581299 ,www.vcpadvisors.com
Safeguard Financial & Mortgage Advisers LLP,16 Whittington Road    London  N22 8YD UNITED KINGDOM , +44 02088881567 ,-
BBI Independent Financial Advisers Ltd,28/29 New Road    Kidderminster Worcestershire DY10 1AF UNITED KINGDOM , 44 0156268926 ,-
ASC Financial Advisers Limited,Birmingham House High Street Kinver   West Midlands DY7 6HL UNITED KINGDOM , 44 01384878929 ,
"Whitebox Advisors London, LLP",Whitebox Advisors 2 Savile Row   London  W1S 3PA UNITED KINGDOM , 44 02031428300 ,www.whiteboxadvisors.com
Executive Advisory Services Limited,Lower Road Cookham   Maidenhead Berkshire SL6 9HF UNITED KINGDOM , 44 01628532320 ,
GWM Capital Advisors LLP,103 Wigmore St    London  W1U 1QS UNITED KINGDOM , +44 02073182973 ,-
Lambert Energy Advisory Limited,17 Hill Street    London  W1J 5LJ UNITED KINGDOM , 44 02074914473 ,
Higgins Fairbairn Advisory LLP,"1st Floor, 24/25 New Bond Street   London  W1S 2RR UNITED KINGDOM ", +44 02073554629 ,www.hfadvisory.co.uk
Harney & Co Independent Financial Advisers,21 Market Place    Blandford Forum Dorset DT11 7AF UNITED KINGDOM , 44 01258451334 ,
Hayden Kilkelly Independent Financial Advisors Limited,HK House 6-8 Enville Road   Kingswinford West Midlands DY6 0JT UNITED KINGDOM , 44 1384900230 ,www.hkifa.co.uk
ACUITY PROFESSIONAL ADVISERS LTD,Fifth Floor 11 Leadenhall Street   London  EC3V 1LP UNITED KINGDOM , 44 02072800500 ,http://acuityprofessional.com/
RI Capital Advisors Limited,WeWork Moorgate 1 Fore Street Avenue   London  EC2Y 9DT UNITED KINGDOM , +44 7730637557 ,
K & M Financial Advisors Limited,45c Bank Street Rawtenstall   Rossendale Lancashire BB4 7QN UNITED KINGDOM , 44 01706234700 ,
Medical Insurance and Advisory Service,9 Cromwell Court St. Peters Street   Ipswich Suffolk IP1 1XB UNITED KINGDOM , 44 01473250063 ,
Nanook Energy Advisors LLP,Unit 7 45 Holmes Road   London  NW5 3AN UNITED KINGDOM , +44 2074284047 ,
Sublime Business Financial Advisers Ltd,1 Galeys Road    Coventry West Midlands CV3 5GN UNITED KINGDOM , 44 02476101000 ,-
Stella Capital Advisors LLP,64 Sloane Street    London  SW1X 9SH UNITED KINGDOM , 44 2072908130 ,www.stellaeoc.com
John Earnshaw Independent Financial Advisers Ltd,172 Highcross Road    Poulton-le-Fylde Lancashire FY6 8DA UNITED KINGDOM , 44 01253890514 ,
Code Advisors Limited,5 Golden Square    London  W1F 9BS UNITED KINGDOM , 44 02036671313 ,-
Ex-Ante Advisors LLP,"Michelin House Suite 117, 81 Fulham Road   London  SW3 6RD UNITED KINGDOM ", 44 2038260486 ,http://exantepartnership.com/
F G Watts Financial Advisers Ltd,Woodlands House The Avenue Cliftonville  Northampton Northamptonshire NN1 5SY UNITED KINGDOM , 44 01604973400 ,www.fgwattsifa.co.uk
VR Advisory Services (UK) LLP,Niddry Lodge 51 Holland Street Suite 111  London  W8 7JB UNITED KINGDOM , 44 2037619625 ,www.vr-capital.com
Kingswood Financial Advisors,Old Bank Chambers 9 Margaret Street Abercynon  Mountain Ash Mid Glamorgan CF45 4RE UNITED KINGDOM , 44 01443742681 ,www.kingswoodifa.co.uk
Stephen L Atwell Independent Financial Advisers LLP,"Office 13, Acorn Business Centre Hanley Swan   Worcester Worcestershire WR8 0DN UNITED KINGDOM ", 44 1905764162 ,www.slaifa.co.uk
Roberts Keen Independent Financial Advisers Ltd,17 Acorn Close Miskin   Pontyclun Mid Glamorgan CF72 8SQ UNITED KINGDOM , 44 7832227329 ,
Advisory Services,The Grange 37 Alcester Road   Studley Warwickshire B80 7LL UNITED KINGDOM , 44 1527857997 ,www.advisoryservices.co.uk
KSM Associates Independent Financial Advisers Limited,6 Beaumont Street    Hexham Northumberland NE46 3LZ UNITED KINGDOM , 44 01912303358 ,
Actis UK Advisers Limited,Eighth Floor 2 More London Riverside   London  SE1 2JT UNITED KINGDOM , 44 02072345000 ,
Starwood Capital Europe Advisers LLP,One Eagle Place 2nd Floor   London UNITED KINGDOM SW1Y 6AF UNITED KINGDOM , 44 02074348570 ,-
Feingold Financial Services Limited,1st Floor 54 Bury New Road Prestwich  Manchester  M25 0JU UNITED KINGDOM , 44 01613931585 ,-
Cheltenham Independent Financial Advisers Ltd,5 Royal Crescent    Cheltenham Glos GL50 3DA UNITED KINGDOM , 44 01242269656 ,-
Fenchurch Advisory Partners LLP,Tower 42 25 Old Broad Street   London  EC2N 1HQ UNITED KINGDOM , 44 02073822213 ,
Paul Porter trading as Futura Independent Financial Advisers,Mathis House Leigh Road   Chichester West Sussex PO19 8TT UNITED KINGDOM , 44 1243776774 ,
Savills Capital Advisors Limited,33 Margaret St    London  W1G 0JD UNITED KINGDOM , 44 02074998644 ,-
KGS Financial Advisers Ltd,Friars House 2 Falcon Street   Ipswich Suffolk IP1 1SL UNITED KINGDOM , 44 01473744744 ,-
Seren Financial Advisers Ltd,39 High Street    Cowbridge Vale of Glamorgan CF71 7AE UNITED KINGDOM , 44 01446677977 ,
Rockwells Investment Advisers Limited,3 Monson Road    Tunbridge Wells Kent TN1 1LH UNITED KINGDOM , 44 01892545424 ,-
Lapwing Advisers Ltd,17 Albemarle Street Mayfair   London  W1S 4HP UNITED KINGDOM , 44 02038482810 ,www.lapwingadvisers.com
Howell Shone Independent Financial Advisers Limited,St James House Webberley Lane   Longton Staffordshire ST3 1RJ UNITED KINGDOM , 44 01782597041 ,-
Ripplewood Advisors I LLP,8 St. James's Place    London  SW1A 1NP UNITED KINGDOM , 44 2036084331 ,
Sterling Independent Advisers LLP,61 Maxted Road    Hemel Hempstead Herts HP2 7DZ UNITED KINGDOM , 44 1442233210 ,www.sterling-ind.com
Patron Capital Advisers LLP,One Vine Street    London Greater London W1J 0AH UNITED KINGDOM , +44 02076299417 ,-
Heritage Financial Advisers Ltd,Georgian House 67-71 London Road   Newbury Berkshire RG14 1JN UNITED KINGDOM , 44 163548727 ,www.hfadvisers.co.uk
Fulford Mortgage Advisers,4 Turnbull Drive Pocklington   York East Riding of Yorkshire YO42 2YT UNITED KINGDOM , 44 01937830817 ,www.fulford-ifa.co.uk
European and Global Advisers LLP,37 Dartmouth Road    London  NW2 4ET UNITED KINGDOM , +44 07714645980 ,
Rock Financial Advisors Ltd,Innovation Centre Highfield Drive   St. Leonards-on-Sea East Sussex TN38 9UH UNITED KINGDOM , 44 1424858200 ,http://rock-financial-advisors.webnode.com/
FS First Solutions Limited,6th Floor 32 Ludgate Hill   London  EC4M 7DR UNITED KINGDOM , 44 02032901546 ,www.1solution-advisory.com
Convergent Advisers Limited,101 Ebury Street London     SW1W 9QU UNITED KINGDOM , 44 2078011000 ,
David Burford Independent Financial Advisers Ltd,Suite 14 Rural Enterprise Centre Eco Park Road  Ludlow Shropshire SY8 1FF UNITED KINGDOM , 44 01584877157 ,http://davidburford.ifa-web.co.uk
1.618 Advisory Services UK Limited,Unit 10 Rotherbrook Court Bedford Road  Petersfield Hampshire GU32 3QG UNITED KINGDOM , +44 01730234515 ,www.1618.co.uk
Bridgepoint Advisers II Limited,95 Wigmore Street   London  W1U 1FB UNITED KINGDOM , 44 02070343500 ,-
Integritas Financial Advisers Limited,11 Meadow Close Waltham Chase   Southampton Hampshire SO32 2NL UNITED KINGDOM , 44 1489894178 ,
Argan Capital Advisors LLP,"Nova South 9th Floor, Office 21 160 Victoria Street  London  SW1E 5LB UNITED KINGDOM ", 44 02076476970 ,http://www.argancapital.com/
Capital Advisory Partners Ltd,4 Montpelier St #120   London  SW7 1EE UNITED KINGDOM , 44 02071931645 ,www.capital-advisory.com
Financial Planning (Wales) Ltd,62 Cathedral Road    Cardiff South Glamorgan CF11 9LL UNITED KINGDOM , 44 02920641188 ,www.fpwifa.com
Arkview Advisors Ltd,48 Charles Street    London  W1J 5EN UNITED KINGDOM , 44 2071013062 ,
LGT Impact Investment Advisors UK LLP,1 St. James's Market    London  SW1Y 4AH UNITED KINGDOM , 44 2074842500 ,www.lgtimpact.com
H & P Advisory Limited,2 Park Street    London  W1K 2HX UNITED KINGDOM , 44 2079078500 ,
Friends Advisers Ltd,462a High Street    West Bromwich West Midlands B70 9LD UNITED KINGDOM , 44 1215722172 ,www.friendsfinancialadvisers.co.uk
PM Advisory Limited,Alexandra House Queen Street   Lichfield Staffordshire WS13 6QS UNITED KINGDOM , 44 01543414191 ,www.policemutual.co.uk
EQT Partners UK Advisors LLP,30 Broadwick Street    London  W1F 8JB UNITED KINGDOM , +44 02074305516 ,-
JLS Associates Independent Financial Advisers Ltd,Mansfield Stables    Strathmiglo Fife KY14 7QE UNITED KINGDOM , 44 01577861341 ,www.jls-associates.co.uk
Bluestone Independent Financial Advisers Ltd,27 Bluestone Drive    Stockport Cheshire SK4 3PX UNITED KINGDOM , 44 01614316151 ,www.bluestoneifa.co.uk
Parklands Financial Advisers Ltd,North East Suffolk Business Centre 52 Pinbush Road   Lowestoft Suffolk NR33 7NQ UNITED KINGDOM , 44 1502531633 ,www.parklandsifa.co.uk
Mercury Capital Advisors LLP,1 Knightsbridge Green 7th Floor   London  SW1X 7QA UNITED KINGDOM , 44 2070528464 ,www.mercurycapitaladvisors.com
Steadfast Advisory Services Limited,7 Oathall Avenue    Haywards Heath West Sussex RH16 3ES UNITED KINGDOM , 44 1444415072 ,
Mortgage Business Financial Advisers Limited,14 St. Thomas Road    Brentwood Essex CM14 4DB UNITED KINGDOM , 44 1277223355 ,
CPD Financial Advisors Ltd,Independence House 6 Tapton Way   Liverpool Merseyside L13 1DA UNITED KINGDOM , 44 1517091990 ,
PORTIA INVESTMENT ADVISORS LTD,3-8 Bolsover Street    London  W1W 6AB UNITED KINGDOM , 44 2073393128 ,-
One Financial Adviser Limited,Benyon House Newbury Business Park London Road  Newbury Berkshire RG14 2PZ UNITED KINGDOM , 44 01635780142 ,www.onefinancialadviser.com
Eiger Trading Advisors Limited,Riverbridge House Guildford Road   Leatherhead Surrey KT22 9AD UNITED KINGDOM , - 02032162500 ,www.eigertrading.com
DML Financial Advisers,19 Cowlersley Lane Cowlersley   Huddersfield West Yorkshire HD4 5TY UNITED KINGDOM , 44 01484656118 ,
CMD Independent Financial Advisers Limited,Prospect Farm Monxton   Andover Hampshire SP11 7DA UNITED KINGDOM , 44 01264710567 ,
Beauclerc Advisory Services Limited,20 North Audley Street    London  W1K 6LX UNITED KINGDOM , 44 2039319555 ,www.beauclerc.com
Warr & Co Independent Financial Advisers Limited,Mynshull House 78 Churchgate   Stockport Cheshire SK1 1YJ UNITED KINGDOM , 44 01614776789 ,
Invel Real Estate Advisors LLP,26 Grosvenor Gardens    London  SW1W 0GT UNITED KINGDOM , 44 2075296608 ,http://www.invelrealestate.com
The Financial Partnership Advisers Ltd,310 Halifax Road    Brighouse West Yorkshire HD6 2PB UNITED KINGDOM , 44 01484713151 ,www.financial-partnership.co.uk
Sage Independent Advisers Ltd,65 Severn Road    Weston-super-Mare Somerset BS23 1DR UNITED KINGDOM , 44 01934647888 ,-
Anglican Financial Advisory Services Limited,Glen Roy Great North Road Ranskill  Retford Nottinghamshire DN22 8NJ UNITED KINGDOM , 44 01777817366 ,
A&M Capital Advisors Europe LLP,One Knightsbridge Green    London  SW1X 7NE UNITED KINGDOM ,   ,
New World Capital Advisors Limited,22 Upper Brook Street    London  W1K 7PZ UNITED KINGDOM , 44 2037444900 ,www.nwcadvisors.com
Devon Capital Advisors Limited,35 Wingate Square    London  SW4 0AF UNITED KINGDOM , 44 02030150072 ,
Heaton Financial Independent Financial Advisers Limited,"6 Waring Bowen Court, Mill Road    Exeter Devon EX2 6LY UNITED KINGDOM ", 44 01392258252 ,www.heatonfinancial.co.uk
Tiger Hill Advisors Limited,25 Sackville Street    London  W1S 3AX UNITED KINGDOM , 44 02037950375 ,www.tigerhilladvisors.com
Avon Financial Advisers Limited,Broom House Tytherton Lucas   Chippenham Wiltshire SN15 3RJ UNITED KINGDOM , 44 01249445581 ,www.avonfinancial.co.uk
Parapet Capital Advisors LLP,51 Canynge Road    Bristol Somerset BS8 3LH UNITED KINGDOM , 44 02036272720 ,www.parapetcapitaladvisors.com
Financial & Taxation Advisers LLP,54 Valley Way    Exmouth Devon EX8 4PD UNITED KINGDOM , 44 01395226900 ,
Gillinghams Independent Financial Advisers Ltd,44a East Street    Bridport Dorset DT6 3LJ UNITED KINGDOM , 44 01308425962 ,
Pallinghurst Advisors LLP,1 New Burlington Place    London  W1S 2HR UNITED KINGDOM , 44 02075183399 ,-
Intelligent Advisory Services Limited,"Bradley House Headlands Business Park, Salisbury Road Blashford  Ringwood Hampshire BH24 3PB UNITED KINGDOM ", 44 1425482627 ,www.intelligentinsurance.co.uk
Champion Financial Advisors Limited,15 High St    Aylesford Kent ME20 7AX UNITED KINGDOM , +44 01622791731 ,-
Derbyshire Independent Financial Advisers LLP,24 The Green Findern   Derby Derbyshire DE65 6AA UNITED KINGDOM , 44 1283703007 ,
Field Hamlin Independent Financial Advisers,10 Bore Street    Lichfield Staffordshire WS13 6LL UNITED KINGDOM , 44 01543418151 ,
Helix Property Advisors Limited,Suite 6 Audley House 9 North Audley Street  London  W1K 6ZD UNITED KINGDOM , 44 02073174681 ,www.cpaluk.com
Platinum Equity Advisors International (UK) Limited,40 Bruton Street    London  W1J 6QZ UNITED KINGDOM , 44 02035350899 ,
Oasis Crescent Advisory Services (UK) Limited,50 Hans Crescent Knightsbridge   London  SW1X 0NA UNITED KINGDOM , 44 02075900550 ,www.oasiscrescent.co.uk
Sephira Investment Advisors (UK) Limited,The Grove 4th Floor 248A Marylebone Road  London  NW1 6JZ UNITED KINGDOM , 44 2035985419 ,www.sephira-em.com
Beaconsfield Advisory Centre,18 Aylesbury End    Beaconsfield  HP9 1LW UNITED KINGDOM , +44 01494672987 ,
Crystal Amber Advisers (UK) LLP,Fifth Floor 17C Curzon Street   London  W1J 5HU UNITED KINGDOM , +44 02074789080 ,
Nordic Capital Investment Advisory LLP,Third Floor 105 Piccadilly   London  W1J 7NJ UNITED KINGDOM , 44 2073555700 ,www.nordiccapital.com
Derek A Forsythe Financial Advisors Ltd,55c Scroggy Road    Limavady Co Londonderry BT49 0NB UNITED KINGDOM , 44 02877769800 ,-
MJH the Independent Financial Adviser Limited,Ley Lodge Old Hollow Worth  Crawley West Sussex RH10 4TA UNITED KINGDOM , 44 01293888788 ,-
Aspire Insurance Advisers Limited,"Building 4, Chiswick Park, 566, Chiswick High Road,  London  W4 5YE UNITED KINGDOM ", 44 2087628000 ,https://insurance.aspirelifestyles.com
Revcap Advisors Ltd,105 Wigmore St    London  W1U 1QY UNITED KINGDOM , +44 02074956335 ,-
Kartesia Advisor LLP,5th Floor 6 Chesterfield Gardens   London  W1J 5BQ UNITED KINGDOM , 44 07999530135 ,
Robert Holder Independent Insurance Advisors & Mortgage Brokers,16 Main Street Crumlin   Newport Gwent NP11 4PT UNITED KINGDOM , 44 01495244996 ,
HCF International Advisers Limited,Portland House Bressenden Place   London  SW1E 5BH UNITED KINGDOM , 44 02030341124 ,www.hcfintl.com
LionTree Advisors UK LLP,3 Burlington Gardens    London  W1S 3EP UNITED KINGDOM , 44 2070821586 ,www.liontree.com
Advised Financial Limited,19 Camp Road    Farnborough Hampshire GU14 6EN UNITED KINGDOM , 44 01252516517 ,www.moneyways-uk.com
Sterling Financial Advisers Limited,James House Newport Road Albrighton  Wolverhampton West Midlands WV7 3HA UNITED KINGDOM , 44 01902374219 ,www.sterlingfgl-ifa.co.uk
GDO Advisors Limited,Flat 0 8 Monmouth Place   London  W2 5SA UNITED KINGDOM , 44 2072295083 ,
Leoni Sceti Advisory & Management Limited,170 Piccadilly      W1J EJ UNITED KINGDOM , 44 02074917103 ,-
Chord Independent Financial Advisers Limited,6 Parcell Walk Godmanchester   Huntingdon Cambridgeshire PE29 2YL UNITED KINGDOM , 44 1480350858 ,
Petrus Advisers Limited,100 Pall Mall 7th Floor   London  SW1Y 5NQ UNITED KINGDOM , 44 2079338831 ,
Imperial Wealth Advisory Limited,"1st Floor Gateway House 4 Penman Way Grove Business Park, Enderby  Leicester Leicestershire LE19 1SY UNITED KINGDOM ", 44 7545238406 ,imperialwealthadvisory.co.uk
Hallmark Independent Financial Advisers,BAYLEY HOUSE 23 BAYLEY LANE  COVENTRY WARWICKSHIRE CV1 5RJ UNITED KINGDOM , 44 07971555897 ,
Clark Financial Advisory Limited,Flat 3 41 Craven Hill Gardens   London  W2 3EA UNITED KINGDOM , +44 2077064434 ,
ParnabyEvans Financial Advisers Ltd,"19 Enfield Shopping Centre, Enfield Chase    Guisborough North Yorkshire TS14 7LJ UNITED KINGDOM ", 44 1287630619 ,www.parnabyevans.com
Pembroke Capital Advisors Limited,22 Conduit Street    London  W1S 2XR UNITED KINGDOM , 44 02073550820 ,
GMP Independent Financial Advisers LLP,Business Design Centre 52 Upper Street   London  N1 0QH UNITED KINGDOM ,  02072886400 ,www.gmpifa.co.uk
Patricia Hodge Independent Financial Adviser,6 Spinfield Mount    Marlow Buckinghamshire SL7 2JU UNITED KINGDOM , 44 01628488964 ,-
Genesis Advisory Services (UK) Ltd,The Kinnetic Centre Theobald Street   Borehamwood Hertfordshire WD6 4PJ UNITED KINGDOM , +44 02083871331 ,www.genadvisory.co.uk
Stenham Advisors Plc,180 Great Portland Street    London  W1W 5QZ UNITED KINGDOM , 44 02070796691 ,-
Brown Thornton & Lee Independent Financial Advisers LLP,Suite 8 Mowbray Villa's Burdon Road  Sunderland  SR2 7EA UNITED KINGDOM , 44 01915656687 ,-
Professional Mortgage Advisers,30 Nottingham Place    London  w1u 5np UNITED KINGDOM , 44 08452303838 ,pmortgage.co.uk
Permian Global Advisors LLP,Savoy Hill House 7-10 Savoy Hill    London  WC2R 0BU UNITED KINGDOM , 44 02036173310 ,-
Gail Renshaw Independent Financial Adviser,41 Rotherhead Close Horwich   Bolton Lancashire BL6 5UG UNITED KINGDOM ,  01204669196 ,
Blue Planet Investment Advisers Ltd,17 Grosvenor Crescent    Edinburgh Midlothian EH12 5EL SCOTLAND , 44 01314666666 ,www.bpia.eu
Toni Cressey Mortgage Advisers,Rutland House 300 Station Road New Waltham  Grimsby South Humberside DN36 4QR UNITED KINGDOM , 44 01472211670 ,www.tonicressey.co.uk
Vestigo Capital Advisors LLP,23 Berkeley Square    London  W1J 6HE UNITED KINGDOM , 44 2038598047 ,http://www.vestigocapital.com/
D & P Advisors LLP,33 Cavendish Square Office 513   London  W1G 0PW UNITED KINGDOM , 44 7827636045 ,
AK Advisory Limited,Cambrai Court 1229 Stratford Road Hall Green  Birmingham West Midlands B28 9AA UNITED KINGDOM , 44 7973501312 ,
Aerius Associates Advisers LLP,48 Dover Street    London  W1S 4FF UNITED KINGDOM , 44 2031594300 ,www.aeriusassociates.com
Neuron Advisers LLP,5th Floor 20 North Audley Street   London  W1K 6WE UNITED KINGDOM , 44 02071399200 ,
Lakestar Advisors UK LLP,80 Berwick Street    London  W1F 8TU UNITED KINGDOM , +44 02033185980 ,
Greshams Independent Financial Advisors Limited,63 Broad Green    Wellingborough Northamptonshire NN8 4LQ UNITED KINGDOM , +44 01933443311 ,
Working Capital Advisors (UK) Limited,Unit 2 Queripel House 1 Duke of York Square  London  SW3 4LY UNITED KINGDOM , 44 2073057750 ,
Harbert European Fund Advisors Ltd,(via: Scott O'Donnell) Brookfield House 5th Floor 44 Davies Street London  W1K 5JA UNITED KINGDOM , 44 02074804120 ,
Intelligent Adviser Ltd,The Crescent 27 King Street Swithland Suite 3  Leicester  LE1 6RX UNITED KINGDOM , 44 7966263290 ,www.iadviser.net
House Independent Financial Advisers Ltd,1 Wykeham Avenue    Hornchurch Essex RM11 2LA UNITED KINGDOM , +44 07801986729 ,
EDC Advisors Limited,2nd Floor 11 Curzon Street   London  W1J 5HQ UNITED KINGDOM , 44 2036870500 ,
