Company Name,Address,Phone,Website
Target Managers Limited,Laurel House Laurelhill Business Park   Stirling Stirlingshire FK7 9JQ UNITED KINGDOM , 44 1786845912 ,www.targetadvisers.co.uk
Connection Capital Fund Managers Limited,Woolverstone House 61-62 Berners Street   London  W1T 3NJ UNITED KINGDOM , 44 2036964010 ,www.connectioncapital.co.uk
Resilient Fund Managers Ltd,Norwich House 22 - 30 Horsefair Street   Leicester Leicestershire LE1 5BD UNITED KINGDOM , 44 01162045500 ,www.ghcfund.co.uk
"Berkley Offshore Underwriting Managers UK, Ltd",Level 13 The Scalpel 52 Lime Street  London  EC3M 7AF UNITED KINGDOM , +44 02073371400 ,-
TDR Capital Managers Limited,20 Bentinck Street    London  W1U 2EU UNITED KINGDOM , 44 2073994200 ,www.tdrcapital.com
Mortgage Managers Ltd,18 Doctor Lang Place    Brechin Angus DD9 6BF UNITED KINGDOM , 44 1356623644 ,https://www.mortgagemanagersltd.co.uk
Risk Managers Limited,4 Fernwood Avenue    Newcastle upon Tyne Tyne and Wear NE3 5DJ UNITED KINGDOM , 44 7738734982 ,www.rtman.co.uk
Alliance Trust Equity Partners Limited,8 West Marketgait    Dundee Angus DD1 1QN UNITED KINGDOM , +44 1382321010 ,-
Aylwin Ltd,Upper Farm Wootton St. Lawrence   Basingstoke Hampshire RG23 8PE UNITED KINGDOM , 44 01256783546 ,WWW.ALLWIN-IFA.CO.UK
Baillie Gifford Savings Management Limited,Calton Square 1 Greenside Row   Edinburgh Midlothian EH1 3AN UNITED KINGDOM , 44 01312752000 ,www.bailliegifford.com
Ignis Investment Services Limited,6 St. Andrew Square    Edinburgh Midlothian EH2 2AH UNITED KINGDOM , 44 01312456600 ,www.aberdeenstandard.com
Franklin Templeton Fund Management Limited,"2nd Floor, Toronto Square Infirmary Street   Leeds Yorkshire LS1 2HJ UNITED KINGDOM ", 44 01132245900 ,www.franklintempleton.co.uk
Keith Montgomery Associates Limited,Tallut House Yatton Keynell   Chippenham Wiltshire SN14 7EL UNITED KINGDOM , 44 1249782871 ,www.montgomeryassociates.co.uk
Charles Stanley & Co Ltd,55 Bishopsgate    London  EC2N 3AS UNITED KINGDOM , 44 02077398200 ,www.charles-stanley.co.uk
Charterhouse General Partners (VIII) Limited,Warwick Court Paternoster Square   London  Ec4M 7DX UNITED KINGDOM , 44 02073345300 ,
IIFL Wealth (UK) Limited,19 Berkeley Street    London  W1J 8ED UNITED KINGDOM , +44 02079936929 ,www.iiflw.com
London Marine Insurance Services Limited,150-152 Fenchurch Street    London  EC3M 6BB UNITED KINGDOM , 44 08451300533 ,www.london-marine.co.uk
NS PARTNERS LTD,One Knightsbridge Green    London London SW1X 7QA UNITED KINGDOM , 44 02035358111 ,-
Pen Underwriting Limited,67 Lombard Street     London EC3V 9LJ UNITED KINGDOM , 44 2072048349 ,www.penunderwriting.co.uk
The Fund Incubator Limited,4th Floor 20 - 22 Bedford Row   London  WC1R 4EB UNITED KINGDOM , 44 07771292930 ,
RBS Collective Investment Funds Limited,House D 2nd Floor Gogarburn  Edinburgh  EH12 1HQ UNITED KINGDOM , 44 01316261058 ,https://personal.rbs.co.uk/personal/investments/existing-customers/Collective_Investments.html
CCLA Investment Management Ltd,Senator House 85 Queen Victoria Street   London  EC4V 4ET UNITED KINGDOM , 44 2074896000 ,www.ccla.co.uk
DCML Limited,1 Waterloo Court Waterloo Road   Stockport Cheshire SK1 3DU UNITED KINGDOM , 44 8444152400 ,www.dcml.co.uk
Baird Capital Partners Europe Limited,Finsbury Circus House 15 Finsbury Circus   London  EC2M 7EB UNITED KINGDOM , 44 02074881212 ,www.rwbaird.com
HSBC Global Asset Management (UK) Limited,8 Canada Square    London  E14 5HQ UNITED KINGDOM , 44 02079924172 ,www.assetmanagement.hsbc.com/uk
Raymond James Investment Services Ltd,Broadwalk House 5 Appold Street   London  EC2A 2AG UNITED KINGDOM , 44 2037983000 ,http://www.raymondjames.uk.com/
Amati Global Investors Limited,8 Coates Crescent    Edinburgh Midlothian EH3 7AL UNITED KINGDOM , 44 01315039100 ,www.amatiglobal.com
OLIM Ltd,1 Kings Arms Yard    London  EC2R 7AF UNITED KINGDOM , 44 2073675660 ,www.olim.co.uk
UBS Asset Management Funds Ltd,5 Broadgate    London  EC2M 2QS UNITED KINGDOM , 44 02075678000 ,www.ubs.com
Herald Investment Management Limited,10/11 Charterhouse Square    London  EC1M 6EE UNITED KINGDOM , 44 02075536300 ,www.heralduk.com
Saltus Partners LLP,5th Floor 10 Charles II Street   London  SW1Y 4AA UNITED KINGDOM , 44 02074990200 ,www.saltus.co.uk
Sean Gilbert Ltd,20 McNaughton Court    Stirling Stirlingshire FK8 2PY UNITED KINGDOM , 44 3302231653 ,
YFM Private Equity Limited,5th Floor Valiant Building 14 South Parade  Leeds West Yorkshire LS1 5QS UNITED KINGDOM , +44 1132441000 ,www.yfmep.com
Insight Investment Funds Management Ltd,160 Queen Victoria St    London  EC4V 4LA UNITED KINGDOM , 44 02071634000 ,www.insightinvestment.com
OVL Group Limited,Brightwell Farm Brightwell Baldwin   Watlington Oxfordshire OX49 5NP UNITED KINGDOM , +44 01491615500 ,www.ovl.co.uk
Crescent Capital NI Limited,7 Upper Crescent    Belfast County Antrim BT7 1NT UNITED KINGDOM , 44 02890233633 ,www.crescentcapital.co.uk
Montanaro Asset Management Limited,53 Threadneedle Street    London  EC2R 8AR UNITED KINGDOM , 44 02074488600 ,wwww.montanaro.co.uk
J H Lowson & Company Limited,3rd Floor Rosemary House North Road   Lancaster Lancashire LA1 1LU UNITED KINGDOM , 44 0152469831 ,www.lowco.uk
Lynas Vokes Investments Ltd,Welbourne Lane East Holbeach   Spalding Lincolnshire PE12 8AB UNITED KINGDOM , 44 01406424950 ,www.lynasvokes.co.uk
Merian Global Investors (UK) Limited,2 Lambeth Hill    London  EC4P 4WR UNITED KINGDOM , 44 2073327500 ,www.merian.com
Prudential Lifetime Mortgages Limited,3 Sheldon Square    London  W2 6PR UNITED KINGDOM , 44 8456050642 ,www.pru.co.uk
Smith & Williamson Fund Administration Limited,25 Moorgate    London  EC2R 6AY UNITED KINGDOM , 44 02071314000 ,www.smithandwilliamson.com
Investment and Tax Advisory Services Limited,Cedar House 3 Cedar Park Cobham Road  Wimborne Dorset BH21 7SB UNITED KINGDOM , 44 01202804513 ,www.wilcoxyoung.co.uk
Provisio Limited,The Nexus Building Broadway   Letchworth Garden City Hertfordshire SG6 9BN UNITED KINGDOM , +44 01462687337 ,www.provisio.co.uk
Alex De Silva & Co Limited,Kingswood Golf & Country Club Sandy Lane Kingswood  Tadworth Surrey KT20 6NE UNITED KINGDOM , 44 1737644800 ,www.alexdesilvaco.com
"Wells Fargo Asset Management (International), LLC",33 King William Street    London  EC4R 9AT UNITED KINGDOM , 44 2039428000 ,www.wellsfargoassetmanagement.com
Tindall Riley & Co Limited,Regis House 45 King William Street   London  EC4A 9AN UNITED KINGDOM , 44 02074073588 ,www.tindallriley.co.uk
Affinion International Limited,2nd and 3rd Floors Charter Court Windsor Road  Slough Berkshire SL1 2EJ UNITED KINGDOM , 44 1753828600 ,
EES Capital Trustees Limited,EES Capital Trustees Limited The Pavilions Bridgwater Road  Bristol  BS13 8AE UNITED KINGDOM , 44 03707020003 ,www-uk.computershare.com
Midven Limited,Cavendish House 39 - 41 Waterloo Street   Birmingham  B2 5PP UNITED KINGDOM , 44 1217101990 ,www.midven.co.uk
ETF Partners LLP,20 Berkeley Square    London  W1J 6EQ UNITED KINGDOM , 44 2073180702 ,
Engage Mutual Funds Limited,16-17 West Street    Brighton East Sussex BN1 2RL UNITED KINGDOM , 44 01273725272 ,www.onefamily.com
Fundrock Partners Limited,FundRock Partners Limited Second Floor 52-54 Gracechurch Street  London  EC3V 0EH UNITED KINGDOM , 44 2073981526 ,http://www.fundrock.com/
Fogwill & Jones Asset Management Ltd,De Vere House Unit 4 Acorn Business Park Woodseats Close  Sheffield South Yorkshire S8 0TB UNITED KINGDOM , 44 01142588899 ,www.fogwillandjones.co.uk
Minerva Money Management Limited,17 Shirwell Crescent Furzton   Milton Keynes Buckinghamshire MK4 1GA UNITED KINGDOM , 44 1908592503 ,www.minervamoneymanagement.co.uk
Naisbitt King Asset Management Limited,3 Laurence Pountney Hill    London  EC4R 0EU UNITED KINGDOM , 44 2074488008 ,www.naisbittking.com
M&G Investment Management Limited,Governors House 5 Laurence Pountney Hill   London  EC4R 0HH UNITED KINGDOM , 44 2070044145 ,www.mandg.co.uk
Rockwells Investment Advisers Limited,3 Monson Road    Tunbridge Wells Kent TN1 1LH UNITED KINGDOM , 44 01892545424 ,-
T. Bailey Fund Services Limited,64 St James's Street    Nottingham Nottinghamshire NG1 6FJ UNITED KINGDOM , 44 01159888200 ,www.tbailey.co.uk
Vencap International Plc,Seacourt Tower West Way   Oxford Oxfordshire OX2 0JJ UNITED KINGDOM , 44 1865799300 ,www.vencap.com
ACPI Investments Limited,Pegasus House 37-43 Sackville Street   London  W1S 3EQ UNITED KINGDOM , 44 02036979500 ,www.acpi.com
Aon UK Limited,The AON Centre The Leadenhall Building 122 Leadenhall Street  London  EC3V 4AN UNITED KINGDOM , 44 2070860815 ,www.aon.com
Legg Mason Investments (Europe) Limited,201 Bishopsgate    London  EC2M 3AB UNITED KINGDOM ,   ,www.leggmason.co.uk
Chenavari Credit Partners LLP,5th Floor 80 Victoria Street   London  SW1E 5JL UNITED KINGDOM , 44 02072593600 ,www.chenavari.com
Tritax Securities 1 Limited,The Lodge Odell   Bedford Bedfordshire MK43 7BB UNITED KINGDOM , 44 01234720188 ,
First State Investments (UK) Limited,Finsbury Circus House 15 Finsbury Circus   London London EC2M 7EB UNITED KINGDOM , +44 02073326500 ,www.firststate.co.uk
Positive Solutions (Financial Services) Limited,Riverside House The Waterfront   Newcastle upon Tyne Tyne and Wear NE15 8NY UNITED KINGDOM , 44 1912410700 ,
Threadneedle Asset Management Limited,Cannon Place 78 Cannon Street   London  EC4N 6AG UNITED KINGDOM , 44 02074645000 ,www.columbiathreadneedle.com
EOS Investment Management Limited,67 Grosvenor Street    London  W1K 3JN UNITED KINGDOM , 44 2037097761 ,www.eosinvestment.co.uk
J.P. Morgan Trustee & Administration Services Limited,60 Victoria Embankment    London  EC4Y 0JP UNITED KINGDOM , 44 0800727770 ,https://am.jpmorgan.com/gb/en/asset-management/gim/welcome
Jardine Finan Ltd,Pacific House Fletcher Way Parkhouse  Carlisle  CA3 0LJ UNITED KINGDOM , +44 01228406397 ,www.jardinefinan.com
Sapia Partners LLP,134 Buckingham Palace Road    London  SW1W 9SA UNITED KINGDOM , +44 02036961302 ,www.sapiapartners.com
Midas Investment Management Limited,Sheppards House Piggotts Hall Congleton Lane Lower Withington Macclesfield Cheshire SK11 9LD UNITED KINGDOM , 44 01612502155 ,www.midasim.co.uk
Financial Guardian (UK) Ltd,C1 Conway House Ackhurst Business Park Foxhole Road  Chorley Lancashire PR7 1NY UNITED KINGDOM , +44 01257794277 ,www.financialguardian.co.uk
McInroy & Wood Portfolios Limited,Easter Alderston    Haddington East Lothian EH41 3SF UNITED KINGDOM , 44 01620825867 ,www.mcinroywood.co.uk
Tankard Wealth Limited,27 Knightsbridge    London  SW1X 7LY UNITED KINGDOM , 44 2031377983 ,www.tankardwealth.com
Santander Asset Management UK Limited,287 St. Vincent Street    Glasgow  G2 5NB UNITED KINGDOM , 44 08456000181 ,
Elite Financial Advice Ltd,201 Bath Street    Glasgow  G2 4HZ UNITED KINGDOM , 44 1414061346 ,
Rosetta Capital Limited,c/o Oculus Accountancy 83 Victoria Street   London  SW1H 0HW UNITED KINGDOM , 44 02071948080 ,www.rosettacapital.com
Link Fund Solutions Limited,6th Floor 65 Gresham Street   London  EC2V 7NQ UNITED KINGDOM , 44 08706072555 ,www.linkassetservices.com
CBRE Global Investment Partners Limited,Third Floor One New Change   London  EC4M 9AF UNITED KINGDOM , 44 02078099000 ,www.cbreglobalinvestors.com
RLUM Limited,Royal London House Alderley Road   Wilmslow Cheshire SK9 1PF UNITED KINGDOM , 44 01625605115 ,www.royallondongroup.co.uk
Ascencia Investment Management Limited,Frenkel House 15 Carolina Way   Salford Greater Manchester M50 2ZY UNITED KINGDOM , 44 1618868000 ,www.frenkeltopping.co.uk
RWC Partners Limited,RWC Partners Limited Verde 10 Bressenden Place  London  SW1E 5DH UNITED KINGDOM , 44 02072276000 ,rwcpartners.com
NCM Management (UK) Limited,Octagon Point Suite 301 5 Cheapside  London  EC2V 6AA UNITED KINGDOM , 44 02079011760 ,www.nova-cap.com
CQS (UK) LLP,4th Floor One Strand   London  WC2N 5HR UNITED KINGDOM , 44 02072016900 ,www.cqs.com
AlphaGen Capital Limited,201 Bishopsgate    London  EC2M 3AE UNITED KINGDOM , 44 2078184747 ,www.janushenderson.com
Plurimi Wealth LLP,Trafalgar House 11-12 Waterloo Place    London  SW1Y 4AU UNITED KINGDOM , 44 02074843340 ,www.plurimicapital.com
Silverfleet Capital Limited,1 Carter Lane    London  EC4V 5ER UNITED KINGDOM , 44 02078221000 ,www.silverfleetcapital.com
WAM Capital LLP,Princes House 38 Jermyn Street   London  SW1Y 6DN UNITED KINGDOM , +44 2078517341 ,www.wamllp.com
Thompson Taraz Depositary Limited,Stanhope House 4th Floor 47 Park Lane  London  W1K 1PR UNITED KINGDOM , 44 02079078777 ,www.thompsontaraz.co.uk
Dayinsure.com Limited,Mara House Tarporley Business Centre Nantwich Road  Tarporley Cheshire CW6 9UY UNITED KINGDOM , 44 3330050944 ,
Sarasin Investment Funds Limited,Juxon House 100 St Pauls Churchyard   London  EC4M 8BU UNITED KINGDOM , 44 02070387000 ,www.sarasinandpartners.com
Host Capital Limited,73 New Bond Street    London  W1S 1RS UNITED KINGDOM , 44 02072909490 ,www.hostcapital.com
CMME Mortgages And Protection Limited,Albany House 5 Omega Park   Alton Hampshire GU34 2QE UNITED KINGDOM , 44 1489555080 ,www.cmmemortgages.com
Kempen Capital Management (UK) Limited,41 Melville Street    Edinburgh Midlothian EH3 7JF SCOTLAND , 44 01312266985 ,
London Management Group Limited,105 Piccadilly    London  W1J 7NJ UNITED KINGDOM , 44 2074085115 ,
BlackRock Investment Management (UK) Limited,12 Throgmorton Avenue    London  EC2N 2DL UNITED KINGDOM , 44 02077433000 ,-
Nuveen Real Estate Management Limited,201 Bishopsgate    London  EC2M 3BN UNITED KINGDOM , 44 2037278000 ,
McParland Finn Limited,Barlow House 4 Minshull Street   Manchester Lancashire M1 3DZ UNITED KINGDOM , 44 01612362532 ,www.m-f-l.co.uk
Thesis Asset Management Limited,Exchange Building St John's Street   Chichester West Sussex PO19 1UP UNITED KINGDOM , 44 01243753442 ,www.thesisam.com
Tilney US Services LLP,6 Chesterfield Gardens    London  W1J 5BQ UNITED KINGDOM , 44 02071899999 ,www.tilney.co.uk
Zuned Saleh,7 Epsom Way Kirkheaton   Huddersfield West Yorkshire HD5 0LE UNITED KINGDOM , +44 01484363703 ,
Legg Mason Investment Funds Limited,201 Bishopsgate    London  EC2M 3AB UNITED KINGDOM , 44 02073921929 ,www.leggmason.co.uk
Computershare Investor Services Plc,Bridgwater Road    Bristol  BS13 8AE UNITED KINGDOM , 44 03707020003 ,www-uk.computershare.com
ET Capital Limited,15a Water Lane Impington   Cambridge Cambridgeshire CB24 9XW UNITED KINGDOM , 44 01223236632 ,
Ennismore Fund Management Limited,5 Kensington Church Street    London  W8 4LD UNITED KINGDOM , 44 02073684224 ,
Hawksmoor Investment Management Ltd,Sterling Court 17 Dix's Field   Exeter Devon EX1 1QA UNITED KINGDOM , 44 01392410180 ,www.hawksmoorim.co.uk
Cranbury Properties Ltd,502 Muswell Hill Broadway    London  N10 1BT UNITED KINGDOM , 44 02088836867 ,
Myddleton Croft Ltd,No. 1 Airport West Lancaster Way   Leeds  LS19 7ZA UNITED KINGDOM , 44 01132747700 ,www.myddletoncroft.co.uk
Aviva Investors UK Fund Services Limited,1 Undershaft    London  EC3P 3DQ UNITED KINGDOM , 44 02078096000 ,www.avivainvestors.com
Phoenix Equity Partners Limited,10th Floor 123 Victoria Street   London  SW1E 6DE UNITED KINGDOM , 44 02074346999 ,www.phoenix-equity.com
Spark Impact Limited,Liverpool Science Park 131 Mount Pleasant   Liverpool Merseyside L3 5TF UNITED KINGDOM , 44 1517053416 ,
Momentum Global Investment Management Limited,2nd floor The Rex Building 62 Queen Street  London  EC4R 1EB UNITED KINGDOM , 44 2074897223 ,www.momentumgim.co.uk
Sand Aire Limited,105 Wigmore Street    London  W1U 1QY UNITED KINGDOM , 44 02072905200 ,www.sandaire.com
Threadneedle Pensions Limited,Cannon Place 78 Cannon Street   London  EC4N 6AG UNITED KINGDOM , 44 02074645000 ,www.columbiathreadneedle.com
GVQ Investment Management Limited,16 Berkeley Street    London  W1J 8DZ UNITED KINGDOM , 44 2039074190 ,www.gvqim.com
Towergate Underwriting Group Limited,Towergate House Eclipse Park Sittingbourne Road  Maidstone Kent ME14 3EN UNITED KINGDOM , 44 3448921500 ,www.towergate.co.uk
Marlborough Investment Management Limited,"Croxall Hall Croxall Road, Croxall   Nr Alrewas Staffordshire WS13 8RA UNITED KINGDOM ", 44 01283791600 ,
The Quartz Partnership Limited,Breakspear Park Breakspear Way   Hemel Hempstead Hertfordshire HP2 4TZ UNITED KINGDOM , +44 01444390544 ,www.veritascs.co.uk
